a,b,K,mode,product_full,product_rounded
98,105,4,1,10290,10288
98,105,5,0,10290,10272
98,105,5,1,10290,10304
98,105,6,0,10290,10240
98,105,6,1,10290,10304
5,-60,0,0,-300,-300
5,-60,0,1,-300,-300
5,-60,1,0,-300,-300
5,-60,1,1,-300,-300
5,-60,2,0,-300,-300
5,-60,2,1,-300,-300
5,-60,3,0,-300,-304
5,-60,3,1,-300,-296
5,-60,4,0,-300,-304
5,-60,4,1,-300,-304
5,-60,5,0,-300,-320
5,-60,5,1,-300,-288
5,-60,6,0,-300,-320
5,-60,6,1,-300,-320
-125,-102,0,0,12750,12750
-125,-102,0,1,12750,12750
-125,-102,1,0,12750,12750
-125,-102,1,1,12750,12750
-125,-102,2,0,12750,12748
-125,-102,2,1,12750,12752
-125,-102,3,0,12750,12744
-125,-102,3,1,12750,12752
-125,-102,4,0,12750,12736
-125,-102,4,1,12750,12752
-125,-102,5,0,12750,12736
-125,-102,5,1,12750,12736
-125,-102,6,0,12750,12736
-125,-102,6,1,12750,12736
3,72,0,0,216,216
3,72,0,1,216,216
3,72,1,0,216,216
3,72,1,1,216,216
3,72,2,0,216,216
3,72,2,1,216,216
3,72,3,0,216,216
3,72,3,1,216,216
3,72,4,0,216,208
3,72,4,1,216,224
3,72,5,0,216,192
3,72,5,1,216,224
3,72,6,0,216,192
3,72,6,1,216,192
-53,16,0,0,-848,-848
-53,16,0,1,-848,-848
-53,16,1,0,-848,-848
-53,16,1,1,-848,-848
-53,16,2,0,-848,-848
-53,16,2,1,-848,-848
-53,16,3,0,-848,-848
-53,16,3,1,-848,-848
-53,16,4,0,-848,-848
-53,16,4,1,-848,-848
-53,16,5,0,-848,-864
-53,16,5,1,-848,-832
-53,16,6,0,-848,-896
-53,16,6,1,-848,-832
87,81,0,0,7047,7047
87,81,0,1,7047,7047
87,81,1,0,7047,7046
87,81,1,1,7047,7048
87,81,2,0,7047,7044
87,81,2,1,7047,7048
87,81,3,0,7047,7040
87,81,3,1,7047,7048
87,81,4,0,7047,7040
87,81,4,1,7047,7040
87,81,5,0,7047,7040
87,81,5,1,7047,7040
87,81,6,0,7047,7040
87,81,6,1,7047,7040
-51,-21,0,0,1071,1071
-51,-21,0,1,1071,1071
-51,-21,1,0,1071,1070
-51,-21,1,1,1071,1072
-51,-21,2,0,1071,1068
-51,-21,2,1,1071,1072
-51,-21,3,0,1071,1064
-51,-21,3,1,1071,1072
-51,-21,4,0,1071,1056
-51,-21,4,1,1071,1072
-51,-21,5,0,1071,1056
-51,-21,5,1,1071,1056
-51,-21,6,0,1071,1024
-51,-21,6,1,1071,1088
-113,-80,0,0,9040,9040
-113,-80,0,1,9040,9040
-113,-80,1,0,9040,9040
-113,-80,1,1,9040,9040
-113,-80,2,0,9040,9040
-113,-80,2,1,9040,9040
-113,-80,3,0,9040,9040
-113,-80,3,1,9040,9040
-113,-80,4,0,9040,9040
-113,-80,4,1,9040,9040
-113,-80,5,0,9040,9024
-113,-80,5,1,9040,9056
-113,-80,6,0,9040,9024
-113,-80,6,1,9040,9024
-31,121,0,0,-3751,-3751
-31,121,0,1,-3751,-3751
-31,121,1,0,-3751,-3752
-31,121,1,1,-3751,-3750
-31,121,2,0,-3751,-3752
-31,121,2,1,-3751,-3752
-31,121,3,0,-3751,-3752
-31,121,3,1,-3751,-3752
-31,121,4,0,-3751,-3760
-31,121,4,1,-3751,-3744
-31,121,5,0,-3751,-3776
-31,121,5,1,-3751,-3744
-31,121,6,0,-3751,-3776
-31,121,6,1,-3751,-3776
102,-61,0,0,-6222,-6222
102,-61,0,1,-6222,-6222
102,-61,1,0,-6222,-6222
102,-61,1,1,-6222,-6222
102,-61,2,0,-6222,-6224
102,-61,2,1,-6222,-6220
102,-61,3,0,-6222,-6224
102,-61,3,1,-6222,-6224
102,-61,4,0,-6222,-6224
102,-61,4,1,-6222,-6224
102,-61,5,0,-6222,-6240
102,-61,5,1,-6222,-6208
102,-61,6,0,-6222,-6272
102,-61,6,1,-6222,-6208
-49,51,0,0,-2499,-2499
-49,51,0,1,-2499,-2499
-49,51,1,0,-2499,-2500
-49,51,1,1,-2499,-2498
-49,51,2,0,-2499,-2500
-49,51,2,1,-2499,-2500
-49,51,3,0,-2499,-2504
-49,51,3,1,-2499,-2496
-49,51,4,0,-2499,-2512
-49,51,4,1,-2499,-2496
-49,51,5,0,-2499,-2528
-49,51,5,1,-2499,-2496
-49,51,6,0,-2499,-2560
-49,51,6,1,-2499,-2496
-32,-57,0,0,1824,1824
-32,-57,0,1,1824,1824
-32,-57,1,0,1824,1824
-32,-57,1,1,1824,1824
-32,-57,2,0,1824,1824
-32,-57,2,1,1824,1824
-32,-57,3,0,1824,1824
-32,-57,3,1,1824,1824
-32,-57,4,0,1824,1824
-32,-57,4,1,1824,1824
-32,-57,5,0,1824,1824
-32,-57,5,1,1824,1824
-32,-57,6,0,1824,1792
-32,-57,6,1,1824,1856
50,-28,0,0,-1400,-1400
50,-28,0,1,-1400,-1400
50,-28,1,0,-1400,-1400
50,-28,1,1,-1400,-1400
50,-28,2,0,-1400,-1400
50,-28,2,1,-1400,-1400
50,-28,3,0,-1400,-1400
50,-28,3,1,-1400,-1400
50,-28,4,0,-1400,-1408
50,-28,4,1,-1400,-1392
50,-28,5,0,-1400,-1408
50,-28,5,1,-1400,-1408
50,-28,6,0,-1400,-1408
50,-28,6,1,-1400,-1408
-119,-9,0,0,1071,1071
-119,-9,0,1,1071,1071
-119,-9,1,0,1071,1070
-119,-9,1,1,1071,1072
-119,-9,2,0,1071,1068
-119,-9,2,1,1071,1072
-119,-9,3,0,1071,1064
-119,-9,3,1,1071,1072
-119,-9,4,0,1071,1056
-119,-9,4,1,1071,1072
-119,-9,5,0,1071,1056
-119,-9,5,1,1071,1056
-119,-9,6,0,1071,1024
-119,-9,6,1,1071,1088
17,67,0,0,1139,1139
17,67,0,1,1139,1139
17,67,1,0,1139,1138
17,67,1,1,1139,1140
17,67,2,0,1139,1136
17,67,2,1,1139,1140
17,67,3,0,1139,1136
17,67,3,1,1139,1136
17,67,4,0,1139,1136
17,67,4,1,1139,1136
17,67,5,0,1139,1120
17,67,5,1,1139,1152
17,67,6,0,1139,1088
17,67,6,1,1139,1152
21,57,0,0,1197,1197
21,57,0,1,1197,1197
21,57,1,0,1197,1196
21,57,1,1,1197,1198
21,57,2,0,1197,1196
21,57,2,1,1197,1196
21,57,3,0,1197,1192
21,57,3,1,1197,1200
21,57,4,0,1197,1184
21,57,4,1,1197,1200
21,57,5,0,1197,1184
21,57,5,1,1197,1184
21,57,6,0,1197,1152
21,57,6,1,1197,1216
-47,32,0,0,-1504,-1504
-47,32,0,1,-1504,-1504
-47,32,1,0,-1504,-1504
-47,32,1,1,-1504,-1504
-47,32,2,0,-1504,-1504
-47,32,2,1,-1504,-1504
-47,32,3,0,-1504,-1504
-47,32,3,1,-1504,-1504
-47,32,4,0,-1504,-1504
-47,32,4,1,-1504,-1504
-47,32,5,0,-1504,-1504
-47,32,5,1,-1504,-1504
-47,32,6,0,-1504,-1536
-47,32,6,1,-1504,-1472
-47,123,0,0,-5781,-5781
-47,123,0,1,-5781,-5781
-47,123,1,0,-5781,-5782
-47,123,1,1,-5781,-5780
-47,123,2,0,-5781,-5784
-47,123,2,1,-5781,-5780
-47,123,3,0,-5781,-5784
-47,123,3,1,-5781,-5784
-47,123,4,0,-5781,-5792
-47,123,4,1,-5781,-5776
-47,123,5,0,-5781,-5792
-47,123,5,1,-5781,-5792
-47,123,6,0,-5781,-5824
-47,123,6,1,-5781,-5760
-102,116,0,0,-11832,-11832
-102,116,0,1,-11832,-11832
-102,116,1,0,-11832,-11832
-102,116,1,1,-11832,-11832
-102,116,2,0,-11832,-11832
-102,116,2,1,-11832,-11832
-102,116,3,0,-11832,-11832
-102,116,3,1,-11832,-11832
-102,116,4,0,-11832,-11840
-102,116,4,1,-11832,-11824
-102,116,5,0,-11832,-11840
-102,116,5,1,-11832,-11840
-102,116,6,0,-11832,-11840
-102,116,6,1,-11832,-11840
47,119,0,0,5593,5593
47,119,0,1,5593,5593
47,119,1,0,5593,5592
47,119,1,1,5593,5594
47,119,2,0,5593,5592
47,119,2,1,5593,5592
47,119,3,0,5593,5592
47,119,3,1,5593,5592
47,119,4,0,5593,5584
47,119,4,1,5593,5600
47,119,5,0,5593,5568
47,119,5,1,5593,5600
47,119,6,0,5593,5568
47,119,6,1,5593,5568
11,102,0,0,1122,1122
11,102,0,1,1122,1122
11,102,1,0,1122,1122
11,102,1,1,1122,1122
11,102,2,0,1122,1120
11,102,2,1,1122,1124
11,102,3,0,1122,1120
11,102,3,1,1122,1120
11,102,4,0,1122,1120
11,102,4,1,1122,1120
11,102,5,0,1122,1120
11,102,5,1,1122,1120
11,102,6,0,1122,1088
11,102,6,1,1122,1152
82,-32,0,0,-2624,-2624
82,-32,0,1,-2624,-2624
82,-32,1,0,-2624,-2624
82,-32,1,1,-2624,-2624
82,-32,2,0,-2624,-2624
82,-32,2,1,-2624,-2624
82,-32,3,0,-2624,-2624
82,-32,3,1,-2624,-2624
82,-32,4,0,-2624,-2624
82,-32,4,1,-2624,-2624
82,-32,5,0,-2624,-2624
82,-32,5,1,-2624,-2624
82,-32,6,0,-2624,-2624
82,-32,6,1,-2624,-2624
5,-111,0,0,-555,-555
5,-111,0,1,-555,-555
5,-111,1,0,-555,-556
5,-111,1,1,-555,-554
5,-111,2,0,-555,-556
5,-111,2,1,-555,-556
5,-111,3,0,-555,-560
5,-111,3,1,-555,-552
5,-111,4,0,-555,-560
5,-111,4,1,-555,-560
5,-111,5,0,-555,-576
5,-111,5,1,-555,-544
5,-111,6,0,-555,-576
5,-111,6,1,-555,-576
-87,15,0,0,-1305,-1305
-87,15,0,1,-1305,-1305
-87,15,1,0,-1305,-1306
-87,15,1,1,-1305,-1304
-87,15,2,0,-1305,-1308
-87,15,2,1,-1305,-1304
-87,15,3,0,-1305,-1312
-87,15,3,1,-1305,-1304
-87,15,4,0,-1305,-1312
-87,15,4,1,-1305,-1312
-87,15,5,0,-1305,-1312
-87,15,5,1,-1305,-1312
-87,15,6,0,-1305,-1344
-87,15,6,1,-1305,-1280
125,-24,0,0,-3000,-3000
125,-24,0,1,-3000,-3000
125,-24,1,0,-3000,-3000
125,-24,1,1,-3000,-3000
125,-24,2,0,-3000,-3000
125,-24,2,1,-3000,-3000
125,-24,3,0,-3000,-3000
125,-24,3,1,-3000,-3000
125,-24,4,0,-3000,-3008
125,-24,4,1,-3000,-2992
125,-24,5,0,-3000,-3008
125,-24,5,1,-3000,-3008
125,-24,6,0,-3000,-3008
125,-24,6,1,-3000,-3008
46,-123,0,0,-5658,-5658
46,-123,0,1,-5658,-5658
46,-123,1,0,-5658,-5658
46,-123,1,1,-5658,-5658
46,-123,2,0,-5658,-5660
46,-123,2,1,-5658,-5656
46,-123,3,0,-5658,-5664
46,-123,3,1,-5658,-5656
46,-123,4,0,-5658,-5664
46,-123,4,1,-5658,-5664
46,-123,5,0,-5658,-5664
46,-123,5,1,-5658,-5664
46,-123,6,0,-5658,-5696
46,-123,6,1,-5658,-5632
-120,82,0,0,-9840,-9840
-120,82,0,1,-9840,-9840
-120,82,1,0,-9840,-9840
-120,82,1,1,-9840,-9840
-120,82,2,0,-9840,-9840
-120,82,2,1,-9840,-9840
-120,82,3,0,-9840,-9840
-120,82,3,1,-9840,-9840
-120,82,4,0,-9840,-9840
-120,82,4,1,-9840,-9840
-120,82,5,0,-9840,-9856
-120,82,5,1,-9840,-9824
-120,82,6,0,-9840,-9856
-120,82,6,1,-9840,-9856
